"dataset","method","normalization","pathway","sample_fraction","n_subsampled","n_total","mean_rank_cor","sd_rank_cor","full_effect","mean_sub_effect","sd_sub_effect"
"sle_blood","ssGSEA","log2CPM","interferon_signaling",0.3,571,1902,0.876848484848485,0.0887134566869656,1.12256758978016,1.11044962563945,0.0763346339561366
"sle_blood","ssGSEA","log2CPM","jak_stat",0.3,571,1902,0.876848484848485,0.0887134566869656,0.166602474097791,0.161109806263494,0.0800719568043208
"sle_blood","ssGSEA","log2CPM","insulin_signaling",0.3,571,1902,0.876848484848485,0.0887134566869656,-0.0782935408639019,-0.069455987644178,0.0796885820757778
"sle_blood","ssGSEA","log2CPM","glucose_metabolism",0.3,571,1902,0.876848484848485,0.0887134566869656,0.143864467185473,0.130749909560846,0.0796721178788843
"sle_blood","ssGSEA","log2CPM","nfkb_signaling",0.3,571,1902,0.876848484848485,0.0887134566869656,0.582164967233615,0.583764095068501,0.0787901548381546
"sle_blood","ssGSEA","log2CPM","toll_like_receptor",0.3,571,1902,0.876848484848485,0.0887134566869656,0.0610485289681417,0.0456105566529947,0.081928183133151
"sle_blood","ssGSEA","log2CPM","tgfb_signaling",0.3,571,1902,0.876848484848485,0.0887134566869656,0.0120748999550202,0.00622448882147182,0.0746707360209378
"sle_blood","ssGSEA","log2CPM","oxidative_stress",0.3,571,1902,0.876848484848485,0.0887134566869656,0.0529865387622964,0.0472551656952978,0.0661302036451503
"sle_blood","ssGSEA","log2CPM","ecm_remodeling",0.3,571,1902,0.876848484848485,0.0887134566869656,0.0653841872750002,0.0518285826347195,0.0658295864905417
"sle_blood","ssGSEA","log2CPM","raas",0.3,571,1902,0.876848484848485,0.0887134566869656,0.138337857426998,0.141090939049208,0.0763625500941529
"sle_blood","ssGSEA","log2CPM","interferon_signaling",0.5,950,1902,0.947878787878788,0.0301169300968417,1.12256758978016,1.12554730568145,0.0361822322899138
"sle_blood","ssGSEA","log2CPM","jak_stat",0.5,950,1902,0.947878787878788,0.0301169300968417,0.166602474097791,0.17045574322389,0.0470348404230359
"sle_blood","ssGSEA","log2CPM","insulin_signaling",0.5,950,1902,0.947878787878788,0.0301169300968417,-0.0782935408639019,-0.0715930894240627,0.0504960883171634
"sle_blood","ssGSEA","log2CPM","glucose_metabolism",0.5,950,1902,0.947878787878788,0.0301169300968417,0.143864467185473,0.13675893954609,0.0439741385865027
