"dataset","method","normalization","pathway","sample_fraction","n_subsampled","n_total","mean_rank_cor","sd_rank_cor","full_effect","mean_sub_effect","sd_sub_effect"
"pd_brain","ssGSEA","log2CPM","interferon_signaling",0.3,76,254,0.355393939393939,0.31557642256162,-0.04789448709036,-0.0164258046466458,0.194368553244172
"pd_brain","ssGSEA","log2CPM","jak_stat",0.3,76,254,0.355393939393939,0.31557642256162,-0.018077395620187,-0.0300349119509305,0.238388017028649
"pd_brain","ssGSEA","log2CPM","insulin_signaling",0.3,76,254,0.355393939393939,0.31557642256162,-0.0416188286406783,0.0155996934030453,0.213327281070577
"pd_brain","ssGSEA","log2CPM","glucose_metabolism",0.3,76,254,0.355393939393939,0.31557642256162,-0.194531441392155,-0.176833346343075,0.22062667329188
"pd_brain","ssGSEA","log2CPM","nfkb_signaling",0.3,76,254,0.355393939393939,0.31557642256162,0.00682828198641074,0.00792928754022857,0.232177489664687
"pd_brain","ssGSEA","log2CPM","toll_like_receptor",0.3,76,254,0.355393939393939,0.31557642256162,-0.0300439059350398,0.0200382569291996,0.24800190396748
"pd_brain","ssGSEA","log2CPM","tgfb_signaling",0.3,76,254,0.355393939393939,0.31557642256162,1.83371198472911e-05,0.00159233299930149,0.20650764046013
"pd_brain","ssGSEA","log2CPM","oxidative_stress",0.3,76,254,0.355393939393939,0.31557642256162,-0.15688045727606,-0.21745304170272,0.20936349779675
"pd_brain","ssGSEA","log2CPM","ecm_remodeling",0.3,76,254,0.355393939393939,0.31557642256162,-0.0270176869153942,-0.0273382952673517,0.230944769602469
"pd_brain","ssGSEA","log2CPM","raas",0.3,76,254,0.355393939393939,0.31557642256162,-0.191364411212316,-0.221543845078547,0.196463310527104
"pd_brain","ssGSEA","log2CPM","interferon_signaling",0.5,127,254,0.522181818181818,0.219006070354158,-0.04789448709036,-0.0260467055369516,0.173763390197254
"pd_brain","ssGSEA","log2CPM","jak_stat",0.5,127,254,0.522181818181818,0.219006070354158,-0.018077395620187,-0.0161968995264928,0.147346117038724
"pd_brain","ssGSEA","log2CPM","insulin_signaling",0.5,127,254,0.522181818181818,0.219006070354158,-0.0416188286406783,-0.0202734950238236,0.147344335925366
"pd_brain","ssGSEA","log2CPM","glucose_metabolism",0.5,127,254,0.522181818181818,0.219006070354158,-0.194531441392155,-0.174981703976349,0.14538406381881
"pd_brain","ssGSEA","log2CPM","nfkb_signaling",0.5,127,254,0.522181818181818,0.219006070354158,0.00682828198641074,0.0193316712427811,0.167743431039507
"pd_brain","ssGSEA","log2CPM","toll_like_receptor",0.5,127,254,0.522181818181818,0.219006070354158,-0.0300439059350398,-0.0316540743813985,0.161477129716159
"pd_brain","ssGSEA","log2CPM","tgfb_signaling",0.5,127,254,0.522181818181818,0.219006070354158,1.83371198472911e-05,0.0361202451447439,0.139455001721693
"pd_brain","ssGSEA","log2CPM","oxidative_stress",0.5,127,254,0.522181818181818,0.219006070354158,-0.15688045727606,-0.128338803661243,0.151998023273685
"pd_brain","ssGSEA","log2CPM","ecm_remodeling",0.5,127,254,0.522181818181818,0.219006070354158,-0.0270176869153942,-0.0384345190128125,0.141311773406103
"pd_brain","ssGSEA","log2CPM","raas",0.5,127,254,0.522181818181818,0.219006070354158,-0.191364411212316,-0.210316116408125,0.12988266660171
"pd_brain","ssGSEA","log2CPM","interferon_signaling",0.7,178,254,0.688969696969697,0.173361095553391,-0.04789448709036,-0.0357418600238544,0.0918838746296776
"pd_brain","ssGSEA","log2CPM","jak_stat",0.7,178,254,0.688969696969697,0.173361095553391,-0.018077395620187,-0.0369590498753165,0.08758659433801
"pd_brain","ssGSEA","log2CPM","insulin_signaling",0.7,178,254,0.688969696969697,0.173361095553391,-0.0416188286406783,-0.0791654567350698,0.0995651742230039
"pd_brain","ssGSEA","log2CPM","glucose_metabolism",0.7,178,254,0.688969696969697,0.173361095553391,-0.194531441392155,-0.200130451637574,0.0888693984056053
"pd_brain","ssGSEA","log2CPM","nfkb_signaling",0.7,178,254,0.688969696969697,0.173361095553391,0.00682828198641074,0.034290411488374,0.105339734531217
"pd_brain","ssGSEA","log2CPM","toll_like_receptor",0.7,178,254,0.688969696969697,0.173361095553391,-0.0300439059350398,-0.0377822580097278,0.114642901028881
"pd_brain","ssGSEA","log2CPM","tgfb_signaling",0.7,178,254,0.688969696969697,0.173361095553391,1.83371198472911e-05,0.0237232948164604,0.0909390521642941
"pd_brain","ssGSEA","log2CPM","oxidative_stress",0.7,178,254,0.688969696969697,0.173361095553391,-0.15688045727606,-0.157131975714792,0.0896977584525947
"pd_brain","ssGSEA","log2CPM","ecm_remodeling",0.7,178,254,0.688969696969697,0.173361095553391,-0.0270176869153942,-0.0386686553509983,0.0936059145984259
"pd_brain","ssGSEA","log2CPM","raas",0.7,178,254,0.688969696969697,0.173361095553391,-0.191364411212316,-0.192282620300581,0.0772636399429238
"pd_brain","ssGSEA","log2CPM","interferon_signaling",0.9,229,254,0.84969696969697,0.0944953326382147,-0.04789448709036,-0.0262393444443777,0.0550955649458785
"pd_brain","ssGSEA","log2CPM","jak_stat",0.9,229,254,0.84969696969697,0.0944953326382147,-0.018077395620187,-0.0233318824663333,0.0487857507626884
"pd_brain","ssGSEA","log2CPM","insulin_signaling",0.9,229,254,0.84969696969697,0.0944953326382147,-0.0416188286406783,-0.0521047774525353,0.0426399952910609
"pd_brain","ssGSEA","log2CPM","glucose_metabolism",0.9,229,254,0.84969696969697,0.0944953326382147,-0.194531441392155,-0.20283744498634,0.0439781634796364
"pd_brain","ssGSEA","log2CPM","nfkb_signaling",0.9,229,254,0.84969696969697,0.0944953326382147,0.00682828198641074,0.0069019029209509,0.0580632361175763
"pd_brain","ssGSEA","log2CPM","toll_like_receptor",0.9,229,254,0.84969696969697,0.0944953326382147,-0.0300439059350398,-0.0353140996777553,0.0521675497449978
"pd_brain","ssGSEA","log2CPM","tgfb_signaling",0.9,229,254,0.84969696969697,0.0944953326382147,1.83371198472911e-05,-0.0135122231312403,0.0489139428030696
"pd_brain","ssGSEA","log2CPM","oxidative_stress",0.9,229,254,0.84969696969697,0.0944953326382147,-0.15688045727606,-0.161273917377219,0.0481254093419746
